 	Area	XM	YM	Circ.	AR	Round	Solidity
996	4	618.000	301.000	1.000	1.000	1.000	1.000
997	20	230.550	304.400	0.994	1.515	0.660	0.909
998	11	212.591	304.864	1.000	1.372	0.729	0.957
999	13	253.115	305.115	1.000	1.159	0.863	0.897
1000	6	322.500	304.000	1.000	1.500	0.667	1.000
1001	1	52.500	304.500	1.000	1.000	1.000	1.000
1002	10	137.300	306.000	1.000	1.327	0.753	0.909
1003	2	557.000	304.500	1.000	2.000	0.500	1.000
1004	2	31.000	305.500	1.000	2.000	0.500	1.000
1005	2	42.500	306.000	1.000	2.000	0.500	1.000
1006	12	156.000	306.500	1.000	1.333	0.750	1.000
1007	4	174.000	306.000	1.000	1.000	1.000	1.000
1008	4	391.000	307.000	1.000	1.000	1.000	1.000
1009	6	98.500	308.000	1.000	1.500	0.667	1.000
1010	6	348.833	308.667	0.809	2.237	0.447	0.857
1011	4	358.000	308.000	1.000	1.000	1.000	1.000
1012	4	362.000	308.000	1.000	1.000	1.000	1.000
1013	5	402.300	308.100	1.000	1.553	0.644	0.909
1014	1	640.500	307.500	1.000	1.000	1.000	1.000
1015	10	381.500	310.000	1.000	1.551	0.645	0.909
1016	6	631.000	309.500	1.000	1.500	0.667	1.000
1017	10	62.200	310.700	1.000	1.559	0.641	0.909
1018	10	184.600	311.500	0.806	2.510	0.398	0.800
1019	6	202.000	310.500	1.000	1.500	0.667	1.000
1020	4	687.000	310.000	1.000	1.000	1.000	1.000
1021	4	147.000	311.000	1.000	1.000	1.000	1.000
1022	9	165.500	311.500	1.000	1.000	1.000	1.000
1023	11	244.591	311.318	0.887	2.173	0.460	0.846
1024	6	534.000	311.500	1.000	1.500	0.667	1.000
1025	1	747.500	310.500	1.000	1.000	1.000	1.000
1026	6	110.000	312.500	1.000	1.500	0.667	1.000
1027	7	604.214	312.500	1.000	1.069	0.936	0.875
1028	1	662.500	311.500	1.000	1.000	1.000	1.000
1029	6	909.000	312.500	1.000	1.500	0.667	1.000
1030	13	29.346	314.500	1.000	1.622	0.617	0.929
1031	16	44.500	314.000	1.000	1.209	0.827	0.889
1032	1	509.500	312.500	1.000	1.000	1.000	1.000
1033	1	547.500	312.500	1.000	1.000	1.000	1.000
1034	7	211.500	314.500	1.000	1.596	0.626	0.875
1035	9	274.500	314.500	1.000	1.000	1.000	1.000
1036	6	307.000	314.500	1.000	1.500	0.667	1.000
1037	4	314.000	314.000	1.000	1.000	1.000	1.000
1038	6	595.000	314.500	1.000	1.500	0.667	1.000
1039	10	650.000	314.700	1.000	1.384	0.723	0.909
1040	1	924.500	313.500	1.000	1.000	1.000	1.000
1041	2	16.500	315.000	1.000	2.000	0.500	1.000
1042	2	73.500	315.000	1.000	2.000	0.500	1.000
1043	16	175.188	316.312	1.000	1.519	0.658	0.914
1044	4	193.000	315.000	1.000	1.000	1.000	1.000
1045	6	415.500	315.000	1.000	1.500	0.667	1.000
1046	1	435.500	315.500	1.000	1.000	1.000	1.000
1047	4	587.000	316.000	1.000	1.000	1.000	1.000
1048	4	386.000	317.000	1.000	1.000	1.000	1.000
1049	8	483.625	317.375	1.000	1.229	0.814	0.941
1050	11	737.409	318.136	1.000	1.372	0.729	0.957
1051	6	758.500	317.000	1.000	1.500	0.667	1.000
1052	2	998.000	316.500	1.000	2.000	0.500	1.000
1053	6	341.500	318.000	1.000	1.500	0.667	1.000
1054	3	517.833	318.167	1.000	1.464	0.683	0.857
1055	1	120.500	318.500	1.000	1.000	1.000	1.000
1056	7	201.500	319.500	1.000	1.596	0.626	0.875
1057	4	322.000	319.000	1.000	1.000	1.000	1.000
1058	1	964.500	318.500	1.000	1.000	1.000	1.000
1059	12	165.000	321.000	1.000	1.000	1.000	0.857
1060	1	569.500	319.500	1.000	1.000	1.000	1.000
1061	1	616.500	319.500	1.000	1.000	1.000	1.000
1062	9	540.500	321.500	1.000	1.000	1.000	1.000
1063	1	630.500	320.500	1.000	1.000	1.000	1.000
1064	4	916.000	321.000	1.000	1.000	1.000	1.000
1065	2	81.000	321.500	1.000	2.000	0.500	1.000
1066	4	146.000	322.000	1.000	1.000	1.000	1.000
1067	8	469.625	322.625	1.000	1.229	0.814	0.941
1068	6	604.000	322.500	1.000	1.500	0.667	1.000
1069	12	209.583	323.250	0.967	1.756	0.570	0.889
1070	6	228.500	323.000	1.000	1.500	0.667	1.000
1071	13	427.115	324.115	1.000	1.159	0.863	0.897
1072	4	295.000	324.000	1.000	1.000	1.000	1.000
1073	10	417.300	325.000	1.000	1.327	0.753	0.909
1074	14	585.000	325.500	0.993	1.928	0.519	0.875
1075	10	594.000	324.300	1.000	1.327	0.753	0.909
1076	13	652.269	325.731	1.000	1.370	0.730	0.929
1077	13	765.885	325.885	1.000	1.159	0.863	0.897
1078	6	1008.500	325.000	1.000	1.500	0.667	1.000
1079	10	174.500	327.000	1.000	1.551	0.645	0.909
1080	3	192.167	325.833	1.000	1.464	0.683	0.857
1081	4	255.000	326.000	1.000	1.000	1.000	1.000
1082	4	715.000	326.000	1.000	1.000	1.000	1.000
1083	4	804.000	326.000	1.000	1.000	1.000	1.000
1084	9	808.500	326.500	1.000	1.000	1.000	1.000
1085	8	860.000	327.000	1.000	2.000	0.500	1.000
1086	9	973.500	326.500	1.000	1.000	1.000	1.000
1087	8	20.625	327.625	1.000	1.229	0.814	0.941
1088	15	574.500	327.500	1.000	1.667	0.600	1.000
1089	4	636.000	327.000	1.000	1.000	1.000	1.000
1090	8	563.000	328.000	1.000	2.000	0.500	1.000
1091	4	199.000	329.000	1.000	1.000	1.000	1.000
1092	7	332.500	329.500	1.000	1.596	0.626	0.875
1093	4	554.000	329.000	1.000	1.000	1.000	1.000
1094	4	624.000	329.000	1.000	1.000	1.000	1.000
1095	4	741.000	329.000	1.000	1.000	1.000	1.000
1096	4	991.000	329.000	1.000	1.000	1.000	1.000
1097	30	540.067	331.300	0.393	4.316	0.232	0.667
1098	13	102.115	332.115	1.000	1.159	0.863	0.897
1099	4	242.000	331.000	1.000	1.000	1.000	1.000
1100	6	261.500	331.667	1.000	1.809	0.553	0.800
1101	1	753.500	330.500	1.000	1.000	1.000	1.000
1102	6	166.500	332.000	1.000	1.500	0.667	1.000
1103	14	603.214	333.000	1.000	1.020	0.981	0.933
1104	11	148.864	333.409	1.000	1.372	0.729	0.957
1105	1	231.500	332.500	1.000	1.000	1.000	1.000
1106	2	247.000	332.500	1.000	2.000	0.500	1.000
1107	4	500.000	333.000	1.000	1.000	1.000	1.000
1108	1	526.500	332.500	1.000	1.000	1.000	1.000
1109	11	590.591	333.682	0.887	2.173	0.460	0.846
1110	4	922.000	333.000	1.000	1.000	1.000	1.000
1111	8	127.375	334.375	1.000	1.229	0.814	0.941
1112	6	894.000	334.500	1.000	1.500	0.667	1.000
1113	6	932.000	334.500	1.000	1.500	0.667	1.000
1114	6	111.500	335.000	1.000	1.500	0.667	1.000
1115	8	637.750	335.500	1.000	1.554	0.644	0.800
1116	6	644.500	335.000	1.000	1.500	0.667	1.000
1117	1	210.500	335.500	1.000	1.000	1.000	1.000
1118	8	304.000	337.000	1.000	2.000	0.500	1.000
1119	6	719.500	336.000	1.000	1.500	0.667	1.000
1120	1	782.500	335.500	1.000	1.000	1.000	1.000
1121	4	18.000	337.000	1.000	1.000	1.000	1.000
1122	2	94.000	336.500	1.000	2.000	0.500	1.000
1123	17	175.147	337.441	0.941	1.977	0.506	0.971
1124	8	426.625	337.625	1.000	1.229	0.814	0.941
1125	1	472.500	336.500	1.000	1.000	1.000	1.000
1126	16	556.312	337.688	1.000	1.314	0.761	0.914
1127	6	567.500	337.000	1.000	1.500	0.667	1.000
1128	4	972.000	337.000	1.000	1.000	1.000	1.000
1129	4	137.000	338.000	1.000	1.000	1.000	1.000
1130	1	191.500	337.500	1.000	1.000	1.000	1.000
1131	4	515.500	338.000	1.000	2.031	0.492	0.800
1132	7	546.500	338.500	1.000	1.596	0.626	0.875
1133	2	754.500	338.000	1.000	2.000	0.500	1.000
1134	18	219.889	340.167	0.965	1.810	0.552	0.878
1135	1	292.500	338.500	1.000	1.000	1.000	1.000
1136	1	977.500	338.500	1.000	1.000	1.000	1.000
1137	2	372.500	340.000	1.000	2.000	0.500	1.000
1138	12	27.000	342.000	1.000	1.000	1.000	0.857
1139	6	445.000	341.500	1.000	1.500	0.667	1.000
1140	7	505.500	341.500	1.000	1.596	0.626	0.875
1141	1	611.500	341.500	1.000	1.000	1.000	1.000
1142	3	231.500	343.500	0.809	3.000	0.333	1.000
1143	4	248.000	343.000	1.000	1.000	1.000	1.000
1144	6	314.000	343.500	1.000	1.500	0.667	1.000
1145	1	801.500	342.500	1.000	1.000	1.000	1.000
1146	1	842.500	342.500	1.000	1.000	1.000	1.000
1147	4	185.000	344.000	1.000	1.000	1.000	1.000
1148	1	194.500	343.500	1.000	1.000	1.000	1.000
1149	8	892.375	344.375	1.000	1.229	0.814	0.941
1150	9	937.500	344.500	1.000	1.000	1.000	1.000
1151	11	129.409	346.136	1.000	1.372	0.729	0.957
1152	14	637.643	345.429	1.000	1.662	0.602	0.966
1153	6	112.000	346.500	1.000	1.500	0.667	1.000
1154	1	147.500	345.500	1.000	1.000	1.000	1.000
1155	6	176.000	346.500	1.000	1.500	0.667	1.000
1156	6	211.000	346.500	1.000	1.500	0.667	1.000
1157	4	48.000	347.000	1.000	1.000	1.000	1.000
1158	10	92.200	347.700	1.000	1.559	0.641	0.909
1159	4	911.000	347.000	1.000	1.000	1.000	1.000
1160	1	554.500	347.500	1.000	1.000	1.000	1.000
1161	2	955.500	349.000	1.000	2.000	0.500	1.000
1162	4	972.000	349.000	1.000	1.000	1.000	1.000
1163	8	456.000	350.000	1.000	2.000	0.500	1.000
1164	1	807.500	349.500	1.000	1.000	1.000	1.000
1165	10	184.000	351.700	1.000	1.384	0.723	0.909
1166	14	290.000	352.000	1.000	1.319	0.758	0.933
1167	1	770.500	350.500	1.000	1.000	1.000	1.000
1168	10	12.000	352.300	1.000	1.327	0.753	0.909
1169	6	120.500	352.000	1.000	1.500	0.667	1.000
1170	4	216.000	352.000	1.000	1.000	1.000	1.000
1171	1	706.500	351.500	1.000	1.000	1.000	1.000
1172	6	33.000	353.500	1.000	1.500	0.667	1.000
1173	8	83.625	353.375	1.000	1.229	0.814	0.941
1174	2	440.000	352.500	1.000	2.000	0.500	1.000
1175	4	659.000	353.000	1.000	1.000	1.000	1.000
1176	8	754.375	353.625	1.000	1.229	0.814	0.941
1177	4	253.000	354.000	1.000	1.000	1.000	1.000
1178	9	465.500	354.500	1.000	1.000	1.000	1.000
1179	22	887.500	356.136	0.988	1.581	0.632	0.880
1180	1	382.500	354.500	1.000	1.000	1.000	1.000
1181	5	670.700	355.100	1.000	1.553	0.644	0.909
1182	21	110.548	357.690	1.000	1.182	0.846	0.913
1183	1	871.500	355.500	1.000	1.000	1.000	1.000
1184	8	801.125	358.125	0.820	2.564	0.390	0.889
1185	16	54.312	359.875	1.000	1.568	0.638	0.914
1186	1	177.500	358.500	1.000	1.000	1.000	1.000
1187	10	347.000	359.700	1.000	1.384	0.723	0.909
1188	8	484.375	359.375	1.000	1.229	0.814	0.941
1189	1	983.500	358.500	1.000	1.000	1.000	1.000
1190	4	392.000	360.000	1.000	1.000	1.000	1.000
1191	4	683.000	360.000	1.000	1.000	1.000	1.000
1192	10	308.800	361.700	1.000	1.559	0.641	0.909
1193	6	326.000	361.500	1.000	1.500	0.667	1.000
1194	1	573.500	360.500	1.000	1.000	1.000	1.000
1195	4	702.000	361.000	1.000	1.000	1.000	1.000
1196	2	711.000	360.500	1.000	2.000	0.500	1.000
1197	1	76.500	361.500	1.000	1.000	1.000	1.000
1198	4	165.000	362.000	1.000	1.000	1.000	1.000
1199	6	355.000	362.500	1.000	1.500	0.667	1.000
1200	4	608.000	361.500	0.740	4.000	0.250	1.000
1201	6	123.500	363.000	1.000	1.500	0.667	1.000
1202	12	182.750	364.417	0.967	1.756	0.570	0.889
1203	11	245.591	363.864	1.000	1.372	0.729	0.957
1204	14	150.786	365.000	1.000	1.020	0.981	0.933
1205	4	472.000	364.000	1.000	1.000	1.000	1.000
1206	6	640.000	364.500	1.000	1.500	0.667	1.000
1207	10	15.000	365.500	1.000	1.551	0.645	0.909
1208	8	288.375	365.625	1.000	1.229	0.814	0.941
1209	1	991.500	364.500	1.000	1.000	1.000	1.000
1210	10	198.000	366.700	1.000	1.384	0.723	0.909
1211	1	403.500	365.500	1.000	1.000	1.000	1.000
1212	1	816.500	365.500	1.000	1.000	1.000	1.000
1213	4	881.000	367.000	1.000	1.000	1.000	1.000
1214	4	536.000	368.000	1.000	1.000	1.000	1.000
1215	4	542.000	368.000	1.000	1.000	1.000	1.000
1216	8	589.625	368.625	1.000	1.229	0.814	0.941
1217	6	773.000	368.500	1.000	1.500	0.667	1.000
1218	1	28.500	368.500	1.000	1.000	1.000	1.000
1219	10	623.300	371.000	0.650	1.967	0.508	0.800
1220	4	858.000	369.000	1.000	1.000	1.000	1.000
1221	4	920.000	369.000	1.000	1.000	1.000	1.000
1222	4	263.000	370.000	1.000	1.000	1.000	1.000
1223	4	344.000	370.000	1.000	1.000	1.000	1.000
1224	8	396.000	371.000	1.000	2.000	0.500	1.000
1225	6	930.500	370.000	1.000	1.500	0.667	1.000
1226	10	979.500	370.000	0.925	2.500	0.400	1.000
1227	18	140.722	372.000	1.000	1.218	0.821	0.947
1228	1	254.500	370.500	1.000	1.000	1.000	1.000
1229	6	481.000	371.500	1.000	1.500	0.667	1.000
1230	6	788.500	371.000	1.000	1.500	0.667	1.000
1231	12	77.000	373.167	1.000	1.281	0.781	0.857
1232	6	175.500	372.000	1.000	1.500	0.667	1.000
1233	6	225.000	372.500	1.000	1.500	0.667	1.000
1234	1	333.500	371.500	1.000	1.000	1.000	1.000
1235	4	698.000	372.000	1.000	1.000	1.000	1.000
1236	2	882.000	372.500	1.000	2.000	0.500	1.000
1237	1	959.500	372.500	1.000	1.000	1.000	1.000
1238	8	454.375	374.625	1.000	1.229	0.814	0.941
1239	4	850.000	374.000	1.000	1.000	1.000	1.000
1240	3	121.500	374.500	0.967	3.000	0.333	1.000
1241	8	525.375	375.625	1.000	1.229	0.814	0.941
1242	2	199.500	376.000	1.000	2.000	0.500	1.000
1243	4	660.000	376.000	1.000	1.000	1.000	1.000
1244	4	536.000	378.000	1.000	1.000	1.000	1.000
1245	4	923.000	378.000	1.000	1.000	1.000	1.000
1246	7	859.500	379.500	1.000	1.596	0.626	0.875
1247	15	343.100	381.100	1.000	1.137	0.880	0.968
1248	2	762.000	379.500	1.000	2.000	0.500	1.000
1249	1	50.500	380.500	1.000	1.000	1.000	1.000
1250	6	111.500	381.000	1.000	1.500	0.667	1.000
1251	9	178.500	381.500	1.000	1.000	1.000	1.000
1252	7	475.500	381.500	1.000	1.596	0.626	0.875
1253	16	783.812	382.312	0.958	1.519	0.658	0.914
1254	9	804.944	381.611	1.000	1.817	0.550	0.857
1255	4	933.000	381.000	1.000	1.000	1.000	1.000
1256	6	191.000	382.500	1.000	1.500	0.667	1.000
1257	7	325.500	382.500	1.000	1.596	0.626	0.875
1258	4	371.000	382.000	1.000	1.000	1.000	1.000
1259	4	609.000	382.000	1.000	1.000	1.000	1.000
1260	16	125.500	384.000	1.000	1.209	0.827	0.889
1261	6	143.500	383.000	1.000	1.500	0.667	1.000
1262	4	311.000	383.000	1.000	1.000	1.000	1.000
1263	4	835.000	383.000	1.000	1.000	1.000	1.000
1264	2	958.000	382.500	1.000	2.000	0.500	1.000
1265	1	293.500	383.500	1.000	1.000	1.000	1.000
1266	1	395.500	383.500	1.000	1.000	1.000	1.000
1267	8	411.375	384.625	1.000	1.229	0.814	0.941
1268	4	453.000	383.500	0.740	4.000	0.250	1.000
1269	8	773.125	384.125	0.820	2.564	0.390	0.889
1270	8	519.625	385.375	1.000	1.229	0.814	0.941
1271	15	72.300	387.233	1.000	1.720	0.581	0.882
1272	4	170.000	386.000	1.000	1.000	1.000	1.000
1273	4	487.000	386.000	1.000	1.000	1.000	1.000
1274	7	508.500	386.500	1.000	1.596	0.626	0.875
1275	12	439.000	387.500	1.000	1.333	0.750	1.000
1276	6	565.000	387.500	1.000	1.500	0.667	1.000
1277	11	105.591	388.864	1.000	1.372	0.729	0.957
1278	10	1002.000	388.300	1.000	1.327	0.753	0.909
1279	10	42.000	390.500	0.925	2.500	0.400	1.000
1280	8	87.000	390.000	1.000	2.000	0.500	1.000
1281	4	736.000	389.000	1.000	1.000	1.000	1.000
1282	1	208.500	389.500	1.000	1.000	1.000	1.000
1283	2	598.500	390.000	1.000	2.000	0.500	1.000
1284	9	1012.500	390.500	1.000	1.000	1.000	1.000
1285	4	468.000	391.000	1.000	1.000	1.000	1.000
1286	1	621.500	390.500	1.000	1.000	1.000	1.000
1287	3	853.833	391.167	1.000	1.464	0.683	0.857
1288	12	449.000	392.500	1.000	1.333	0.750	1.000
1289	1	913.500	391.500	1.000	1.000	1.000	1.000
1290	10	306.000	393.500	1.000	1.551	0.645	0.909
1291	8	406.625	393.375	1.000	1.229	0.814	0.941
1292	10	429.000	394.000	0.982	2.217	0.451	0.833
1293	4	873.000	393.000	1.000	1.000	1.000	1.000
1294	6	13.000	394.500	1.000	1.500	0.667	1.000
1295	10	513.000	394.700	1.000	1.384	0.723	0.909
1296	2	611.500	394.000	1.000	2.000	0.500	1.000
1297	6	779.500	394.000	1.000	1.500	0.667	1.000
1298	9	492.944	395.389	1.000	1.817	0.550	0.857
1299	1	688.500	394.500	1.000	1.000	1.000	1.000
1300	4	172.000	396.000	1.000	1.000	1.000	1.000
1301	13	231.038	397.808	0.697	2.700	0.370	0.788
1302	6	812.167	396.667	0.809	2.237	0.447	0.857
1303	1	94.500	396.500	1.000	1.000	1.000	1.000
1304	15	152.900	398.100	1.000	1.137	0.880	0.968
1305	6	219.500	397.000	1.000	1.500	0.667	1.000
1306	12	355.000	397.500	1.000	1.333	0.750	1.000
1307	6	375.000	397.500	1.000	1.500	0.667	1.000
1308	12	396.000	398.000	1.000	1.000	1.000	0.857
1309	22	417.818	398.545	0.922	1.716	0.583	0.880
1310	3	436.833	397.167	1.000	1.464	0.683	0.857
1311	10	106.300	399.000	1.000	1.327	0.753	0.909
1312	11	200.864	398.591	1.000	1.372	0.729	0.957
1313	7	479.500	398.500	1.000	1.596	0.626	0.875
1314	4	737.000	398.000	1.000	1.000	1.000	1.000
1315	6	859.500	398.000	1.000	1.500	0.667	1.000
1316	6	887.500	398.000	1.000	1.500	0.667	1.000
1317	8	902.625	398.375	1.000	1.229	0.814	0.941
1318	16	80.812	399.688	0.958	1.519	0.658	0.914
1319	4	467.000	399.000	1.000	1.000	1.000	1.000
1320	4	211.000	400.000	1.000	1.000	1.000	1.000
1321	11	714.409	401.136	1.000	1.372	0.729	0.957
1322	8	384.625	401.375	1.000	1.229	0.814	0.941
1323	11	455.136	401.591	1.000	1.372	0.729	0.957
1324	1	727.500	400.500	1.000	1.000	1.000	1.000
1325	1	756.500	401.500	1.000	1.000	1.000	1.000
1326	1	799.500	401.500	1.000	1.000	1.000	1.000
1327	8	364.375	403.625	1.000	1.229	0.814	0.941
1328	6	425.500	403.000	1.000	1.500	0.667	1.000
1329	2	445.000	402.500	1.000	2.000	0.500	1.000
1330	4	97.000	404.000	1.000	1.000	1.000	1.000
1331	17	325.618	405.088	1.000	1.263	0.792	0.919
1332	6	408.500	404.000	1.000	1.500	0.667	1.000
1333	4	555.000	404.000	1.000	1.000	1.000	1.000
1334	9	238.389	405.944	1.000	1.817	0.550	0.857
1335	9	372.389	406.056	1.000	1.817	0.550	0.857
1336	1	142.500	405.500	1.000	1.000	1.000	1.000
1337	4	296.000	406.000	1.000	1.000	1.000	1.000
1338	11	463.864	406.591	1.000	1.372	0.729	0.957
1339	4	498.000	406.000	1.000	1.000	1.000	1.000
1340	6	71.000	407.500	1.000	1.500	0.667	1.000
1341	14	769.500	407.286	0.647	3.253	0.307	0.800
1342	1	974.500	406.500	1.000	1.000	1.000	1.000
1343	6	173.000	408.500	1.000	1.500	0.667	1.000
1344	4	485.000	408.000	1.000	1.000	1.000	1.000
1345	4	701.000	408.000	1.000	1.000	1.000	1.000
1346	1	133.500	408.500	1.000	1.000	1.000	1.000
1347	4	153.000	409.000	1.000	1.000	1.000	1.000
1348	1	583.500	408.500	1.000	1.000	1.000	1.000
1349	11	20.409	412.136	1.000	1.372	0.729	0.957
1350	17	60.618	411.912	1.000	1.263	0.792	0.919
1351	7	274.500	411.500	1.000	1.596	0.626	0.875
1352	13	719.500	411.962	1.000	1.730	0.578	0.812
1353	4	231.000	412.000	1.000	1.000	1.000	1.000
1354	6	243.000	412.500	1.000	1.500	0.667	1.000
1355	6	381.500	412.000	1.000	1.500	0.667	1.000
1356	5	450.300	411.900	1.000	1.553	0.644	0.909
1357	8	1011.000	412.500	1.000	2.179	0.459	0.800
1358	1	99.500	412.500	1.000	1.000	1.000	1.000
1359	1	211.500	412.500	1.000	1.000	1.000	1.000
1360	14	831.929	413.857	0.696	2.471	0.405	0.848
1361	4	120.000	414.000	1.000	1.000	1.000	1.000
1362	6	306.000	414.500	1.000	1.500	0.667	1.000
1363	21	573.976	416.262	0.568	3.498	0.286	0.737
1364	9	85.500	416.500	1.000	1.000	1.000	1.000
1365	1	183.500	415.500	1.000	1.000	1.000	1.000
1366	6	368.500	416.000	1.000	1.500	0.667	1.000
1367	2	470.500	416.000	1.000	2.000	0.500	1.000
1368	1	492.500	415.500	1.000	1.000	1.000	1.000
1369	1	504.500	415.500	1.000	1.000	1.000	1.000
1370	8	894.625	416.375	1.000	1.229	0.814	0.941
1371	11	976.136	416.409	1.000	1.372	0.729	0.957
1372	4	987.000	416.000	1.000	1.000	1.000	1.000
1373	4	107.000	417.000	1.000	1.000	1.000	1.000
1374	1	702.500	416.500	1.000	1.000	1.000	1.000
1375	10	765.000	417.500	1.000	1.551	0.645	0.909
1376	1	72.500	417.500	1.000	1.000	1.000	1.000
1377	2	253.500	418.000	1.000	2.000	0.500	1.000
1378	10	346.500	419.000	1.000	1.551	0.645	0.909
1379	4	607.000	418.000	1.000	1.000	1.000	1.000
1380	4	846.000	419.000	1.000	1.000	1.000	1.000
1381	5	333.900	420.300	1.000	1.553	0.644	0.909
1382	4	406.000	420.000	1.000	1.000	1.000	1.000
1383	6	518.000	420.500	1.000	1.500	0.667	1.000
1384	5	902.700	420.100	1.000	1.553	0.644	0.909
1385	14	154.000	421.786	1.000	1.020	0.981	0.933
1386	10	232.000	421.700	1.000	1.384	0.723	0.909
1387	1	550.500	420.500	1.000	1.000	1.000	1.000
1388	1	863.500	420.500	1.000	1.000	1.000	1.000
1389	1	110.500	422.500	1.000	1.000	1.000	1.000
1390	6	618.500	423.000	1.000	1.500	0.667	1.000
1391	1	985.500	422.500	1.000	1.000	1.000	1.000
1392	1	995.500	422.500	1.000	1.000	1.000	1.000
1393	1	497.500	423.500	1.000	1.000	1.000	1.000
1394	4	713.000	424.000	1.000	1.000	1.000	1.000
1395	14	394.214	426.143	1.000	1.239	0.807	0.933
1396	15	468.567	425.900	0.976	1.651	0.606	0.882
1397	9	568.944	425.389	1.000	1.817	0.550	0.857
1398	4	826.000	425.000	1.000	1.000	1.000	1.000
1399	1	34.500	425.500	1.000	1.000	1.000	1.000
1400	4	176.000	426.000	1.000	1.000	1.000	1.000
1401	4	434.000	427.000	1.000	1.000	1.000	1.000
1402	10	700.500	427.000	0.925	2.500	0.400	1.000
1403	1	93.500	427.500	1.000	1.000	1.000	1.000
1404	8	423.625	428.625	1.000	1.229	0.814	0.941
1405	4	237.000	429.000	1.000	1.000	1.000	1.000
1406	13	361.731	429.885	1.000	1.093	0.915	0.897
1407	8	402.625	429.375	1.000	1.229	0.814	0.941
1408	6	595.500	430.000	1.000	1.500	0.667	1.000
1409	6	651.833	430.167	0.916	1.593	0.628	0.857
1410	9	866.056	430.389	1.000	1.817	0.550	0.857
1411	8	71.625	431.375	1.000	1.229	0.814	0.941
1412	11	338.045	432.136	0.976	1.851	0.540	0.846
1413	1	508.500	431.500	1.000	1.000	1.000	1.000
1414	3	184.500	433.500	0.809	3.000	0.333	1.000
1415	1	409.500	432.500	1.000	1.000	1.000	1.000
1416	8	474.000	434.000	1.000	2.000	0.500	1.000
1417	10	483.500	434.000	1.000	1.551	0.645	0.909
1418	1	520.500	432.500	1.000	1.000	1.000	1.000
1419	6	845.000	433.500	1.000	1.500	0.667	1.000
1420	9	874.389	433.278	0.923	1.539	0.650	0.900
1421	6	135.500	434.000	1.000	1.500	0.667	1.000
1422	2	228.000	433.500	1.000	2.000	0.500	1.000
1423	9	278.056	434.611	1.000	1.817	0.550	0.857
1424	14	462.929	435.143	0.911	1.292	0.774	0.848
1425	4	854.000	434.000	1.000	1.000	1.000	1.000
1426	1	496.500	434.500	1.000	1.000	1.000	1.000
1427	14	928.214	436.000	1.000	1.020	0.981	0.933
1428	5	961.700	434.900	1.000	1.553	0.644	0.909
1429	6	11.000	436.500	1.000	1.500	0.667	1.000
1430	1	191.500	435.500	1.000	1.000	1.000	1.000
1431	1	678.500	435.500	1.000	1.000	1.000	1.000
1432	1	175.500	436.500	1.000	1.000	1.000	1.000
1433	17	88.265	439.559	1.000	1.336	0.749	0.919
1434	20	311.550	439.750	0.994	1.119	0.894	0.889
1435	10	421.000	438.700	1.000	1.384	0.723	0.909
1436	6	220.000	439.500	1.000	1.500	0.667	1.000
1437	8	236.625	439.375	1.000	1.229	0.814	0.941
1438	9	256.500	439.500	1.000	1.000	1.000	1.000
1439	6	445.500	439.000	1.000	1.500	0.667	1.000
1440	8	601.625	439.375	1.000	1.229	0.814	0.941
1441	1	901.500	438.500	1.000	1.000	1.000	1.000
1442	1	632.500	439.500	1.000	1.000	1.000	1.000
1443	1	789.500	439.500	1.000	1.000	1.000	1.000
1444	16	266.000	442.500	1.000	1.209	0.827	0.889
1445	4	332.000	441.000	1.000	1.000	1.000	1.000
1446	15	124.767	443.567	1.000	1.435	0.697	0.882
1447	6	200.500	442.000	1.000	1.500	0.667	1.000
1448	1	404.500	441.500	1.000	1.000	1.000	1.000
1449	4	431.000	442.000	1.000	1.000	1.000	1.000
1450	6	510.500	442.000	1.000	1.500	0.667	1.000
1451	1	540.500	441.500	1.000	1.000	1.000	1.000
1452	5	843.700	442.100	1.000	1.553	0.644	0.909
1453	6	970.500	442.000	1.000	1.500	0.667	1.000
1454	14	77.000	443.786	1.000	1.020	0.981	0.933
1455	11	385.591	443.864	1.000	1.372	0.729	0.957
1456	4	1013.000	443.000	1.000	1.000	1.000	1.000
1457	6	478.500	444.000	1.000	1.500	0.667	1.000
1458	3	41.167	445.167	1.000	1.464	0.683	0.857
1459	4	107.000	445.000	1.000	1.000	1.000	1.000
1460	8	393.625	445.625	1.000	1.229	0.814	0.941
1461	10	229.700	446.500	1.000	1.236	0.809	0.909
1462	4	418.000	446.000	1.000	1.000	1.000	1.000
1463	7	467.500	446.500	1.000	1.596	0.626	0.875
1464	2	652.500	446.000	1.000	2.000	0.500	1.000
1465	8	960.625	446.625	1.000	1.229	0.814	0.941
1466	1	186.500	446.500	1.000	1.000	1.000	1.000
1467	4	212.000	447.000	1.000	1.000	1.000	1.000
1468	2	531.000	446.500	1.000	2.000	0.500	1.000
1469	20	256.600	449.600	0.898	1.357	0.737	0.816
1470	6	67.000	449.500	1.000	1.500	0.667	1.000
1471	6	178.000	449.500	1.000	1.500	0.667	1.000
1472	6	285.000	449.500	1.000	1.500	0.667	1.000
1473	9	362.500	449.500	1.000	1.000	1.000	1.000
1474	1	776.500	448.500	1.000	1.000	1.000	1.000
1475	13	402.500	450.654	1.000	1.622	0.617	0.929
1476	7	605.500	450.500	1.000	1.596	0.626	0.875
