 	Area	XM	YM	Circ.	AR	Round	Solidity
996	6	173.500	275.000	1.000	1.500	0.667	1.000
997	8	264.000	276.000	1.000	2.000	0.500	1.000
998	4	487.000	275.000	1.000	1.000	1.000	1.000
999	4	669.000	275.000	1.000	1.000	1.000	1.000
1000	8	825.625	275.625	1.000	1.229	0.814	0.941
1001	12	51.000	276.500	1.000	1.333	0.750	1.000
1002	4	452.000	276.000	1.000	1.000	1.000	1.000
1003	11	627.045	276.864	0.976	1.851	0.540	0.846
1004	1	838.500	275.500	1.000	1.000	1.000	1.000
1005	8	987.625	276.625	1.000	1.229	0.814	0.941
1006	8	997.625	276.375	1.000	1.229	0.814	0.941
1007	9	117.500	277.500	1.000	1.000	1.000	1.000
1008	7	218.500	277.500	1.000	1.596	0.626	0.875
1009	6	273.000	277.500	1.000	1.500	0.667	1.000
1010	10	875.500	278.000	1.000	1.551	0.645	0.909
1011	6	916.500	277.000	1.000	1.500	0.667	1.000
1012	6	1013.000	277.500	1.000	1.500	0.667	1.000
1013	9	182.500	278.500	1.000	1.000	1.000	1.000
1014	17	201.618	278.912	1.000	1.263	0.792	0.919
1015	21	339.833	278.690	0.453	3.810	0.262	0.712
1016	12	353.500	279.000	1.000	1.333	0.750	1.000
1017	11	508.136	278.591	1.000	1.372	0.729	0.957
1018	4	678.000	278.000	1.000	1.000	1.000	1.000
1019	4	845.000	278.000	1.000	1.000	1.000	1.000
1020	4	281.000	279.000	1.000	1.000	1.000	1.000
1021	5	381.300	279.100	1.000	1.553	0.644	0.909
1022	4	403.000	279.000	1.000	1.000	1.000	1.000
1023	12	517.000	279.500	1.000	1.333	0.750	1.000
1024	12	538.000	279.500	1.000	1.333	0.750	1.000
1025	1	607.500	278.500	1.000	1.000	1.000	1.000
1026	6	775.000	279.500	1.000	1.500	0.667	1.000
1027	11	163.864	280.591	1.000	1.372	0.729	0.957
1028	9	227.500	280.500	1.000	1.000	1.000	1.000
1029	8	246.375	280.625	1.000	1.229	0.814	0.941
1030	9	372.500	280.500	1.000	1.000	1.000	1.000
1031	11	859.864	280.591	1.000	1.372	0.729	0.957
1032	1	61.500	280.500	1.000	1.000	1.000	1.000
1033	6	81.500	281.000	1.000	1.500	0.667	1.000
1034	13	105.115	282.269	1.000	1.093	0.915	0.897
1035	18	126.778	283.222	0.734	2.387	0.419	0.720
1036	4	142.000	281.000	1.000	1.000	1.000	1.000
1037	11	411.864	281.591	1.000	1.372	0.729	0.957
1038	8	526.000	282.000	1.000	2.000	0.500	1.000
1039	1	894.500	282.500	1.000	1.000	1.000	1.000
1040	8	192.625	284.375	1.000	1.229	0.814	0.941
1041	14	210.786	285.000	1.000	1.020	0.981	0.933
1042	11	255.045	284.864	0.976	1.851	0.540	0.846
1043	1	577.500	283.500	1.000	1.000	1.000	1.000
1044	4	649.000	284.000	1.000	1.000	1.000	1.000
1045	6	738.500	284.000	1.000	1.500	0.667	1.000
1046	4	802.000	284.000	1.000	1.000	1.000	1.000
1047	13	174.115	286.115	1.000	1.159	0.863	0.897
1048	6	312.000	285.500	1.000	1.500	0.667	1.000
1049	6	463.000	285.500	1.000	1.500	0.667	1.000
1050	1	487.500	284.500	1.000	1.000	1.000	1.000
1051	1	644.500	284.500	1.000	1.000	1.000	1.000
1052	2	1001.500	285.000	1.000	2.000	0.500	1.000
1053	4	71.000	286.000	1.000	1.000	1.000	1.000
1054	11	114.864	287.045	0.976	1.851	0.540	0.846
1055	8	152.000	286.000	1.000	2.000	0.500	1.000
1056	8	238.375	286.625	1.000	1.229	0.814	0.941
1057	1	919.500	285.500	1.000	1.000	1.000	1.000
1058	4	989.000	286.000	1.000	1.000	1.000	1.000
1059	10	52.000	288.000	0.982	2.217	0.451	0.833
1060	4	90.000	287.000	1.000	1.000	1.000	1.000
1061	14	136.000	287.786	1.000	1.020	0.981	0.933
1062	19	356.342	288.658	1.000	1.161	0.861	0.884
1063	4	545.000	287.000	1.000	1.000	1.000	1.000
1064	1	584.500	286.500	1.000	1.000	1.000	1.000
1065	4	98.000	288.000	1.000	1.000	1.000	1.000
1066	13	201.115	288.885	1.000	1.159	0.863	0.897
1067	1	436.500	287.500	1.000	1.000	1.000	1.000
1068	1	661.500	287.500	1.000	1.000	1.000	1.000
1069	8	839.625	288.625	1.000	1.229	0.814	0.941
1070	8	340.000	289.000	1.000	2.000	0.500	1.000
1071	1	367.500	288.500	1.000	1.000	1.000	1.000
1072	6	687.500	289.333	1.000	1.809	0.553	0.800
1073	1	747.500	288.500	1.000	1.000	1.000	1.000
1074	6	79.500	290.000	1.000	1.500	0.667	1.000
1075	17	519.088	290.853	0.845	1.724	0.580	0.829
1076	8	532.000	291.000	1.000	2.000	0.500	1.000
1077	1	864.500	289.500	1.000	1.000	1.000	1.000
1078	4	33.000	291.000	1.000	1.000	1.000	1.000
1079	11	60.409	292.136	1.000	1.372	0.729	0.957
1080	6	222.500	291.000	1.000	1.500	0.667	1.000
1081	9	377.944	292.944	0.539	2.781	0.360	0.818
1082	4	414.000	291.000	1.000	1.000	1.000	1.000
1083	9	566.500	291.500	1.000	1.000	1.000	1.000
1084	8	1013.000	292.000	1.000	2.000	0.500	1.000
1085	13	125.500	292.500	1.000	1.735	0.576	0.929
1086	2	161.500	292.000	1.000	2.000	0.500	1.000
1087	4	184.000	292.000	1.000	1.000	1.000	1.000
1088	6	498.500	292.000	1.000	1.500	0.667	1.000
1089	13	614.115	292.731	0.779	2.583	0.387	0.839
1090	6	43.000	293.500	1.000	1.500	0.667	1.000
1091	10	106.800	293.700	1.000	1.559	0.641	0.909
1092	1	144.500	292.500	1.000	1.000	1.000	1.000
1093	4	483.000	293.000	1.000	1.000	1.000	1.000
1094	11	647.409	294.136	1.000	1.372	0.729	0.957
1095	15	211.567	294.900	1.000	1.295	0.772	0.857
1096	10	919.300	295.000	1.000	1.327	0.753	0.909
1097	1	929.500	293.500	1.000	1.000	1.000	1.000
1098	17	193.618	296.088	1.000	1.263	0.792	0.919
1099	6	232.000	295.500	1.000	1.500	0.667	1.000
1100	5	173.100	296.300	1.000	1.553	0.644	0.909
1101	2	413.000	295.500	1.000	2.000	0.500	1.000
1102	17	134.794	297.794	1.000	1.389	0.720	0.944
1103	1	456.500	296.500	1.000	1.000	1.000	1.000
1104	4	739.000	297.000	1.000	1.000	1.000	1.000
1105	15	347.433	299.233	1.000	1.435	0.697	0.882
1106	11	399.864	298.591	1.000	1.372	0.729	0.957
1107	1	882.500	297.500	1.000	1.000	1.000	1.000
1108	17	201.794	300.794	1.000	1.389	0.720	0.944
1109	5	661.100	299.300	1.000	1.553	0.644	0.909
1110	4	757.000	299.000	1.000	1.000	1.000	1.000
1111	13	75.885	301.115	1.000	1.159	0.863	0.897
1112	7	119.500	300.500	1.000	1.596	0.626	0.875
1113	4	293.000	300.000	1.000	1.000	1.000	1.000
1114	1	338.500	299.500	1.000	1.000	1.000	1.000
1115	1	476.500	299.500	1.000	1.000	1.000	1.000
1116	8	512.375	300.375	1.000	1.229	0.814	0.941
1117	9	183.500	301.500	1.000	1.000	1.000	1.000
1118	6	713.500	301.000	1.000	1.500	0.667	1.000
1119	9	840.944	301.611	1.000	1.817	0.550	0.857
1120	14	164.643	303.000	0.993	1.344	0.744	0.824
1121	2	565.000	301.500	1.000	2.000	0.500	1.000
1122	13	592.885	303.115	1.000	1.159	0.863	0.897
1123	11	602.591	303.136	1.000	1.372	0.729	0.957
1124	10	624.800	302.300	1.000	1.559	0.641	0.909
1125	1	124.500	302.500	1.000	1.000	1.000	1.000
1126	13	147.115	303.962	1.000	1.450	0.690	0.897
1127	9	305.500	303.500	1.000	1.000	1.000	1.000
1128	8	535.375	303.625	1.000	1.229	0.814	0.941
1129	7	613.500	303.500	1.000	1.596	0.626	0.875
1130	8	907.375	303.625	1.000	1.229	0.814	0.941
1131	3	25.167	303.833	1.000	1.464	0.683	0.857
1132	1	127.500	303.500	1.000	1.000	1.000	1.000
1133	10	192.300	305.000	1.000	1.327	0.753	0.909
1134	1	212.500	303.500	1.000	1.000	1.000	1.000
1135	2	333.500	304.000	1.000	2.000	0.500	1.000
1136	12	650.583	304.417	0.967	1.939	0.516	0.889
1137	1	743.500	303.500	1.000	1.000	1.000	1.000
1138	4	898.000	304.000	1.000	1.000	1.000	1.000
1139	16	271.312	305.500	0.885	1.873	0.534	0.941
1140	4	432.000	305.000	1.000	1.000	1.000	1.000
1141	4	527.000	305.000	1.000	1.000	1.000	1.000
1142	1	936.500	304.500	1.000	1.000	1.000	1.000
1143	3	501.500	305.500	0.967	3.000	0.333	1.000
1144	6	583.500	306.000	1.000	1.500	0.667	1.000
1145	17	116.794	309.794	1.000	1.389	0.720	0.944
1146	16	175.438	308.938	0.958	1.532	0.653	0.889
1147	8	352.625	308.625	1.000	1.229	0.814	0.941
1148	4	855.000	308.000	1.000	1.000	1.000	1.000
1149	4	574.000	309.000	1.000	1.000	1.000	1.000
1150	6	709.500	309.000	1.000	1.500	0.667	1.000
1151	4	722.000	309.000	1.000	1.000	1.000	1.000
1152	8	1005.625	309.625	1.000	1.229	0.814	0.941
1153	18	201.833	312.000	0.965	1.549	0.645	0.857
1154	17	79.206	312.088	1.000	1.276	0.784	0.919
1155	10	101.000	311.300	1.000	1.327	0.753	0.909
1156	10	183.700	312.000	1.000	1.327	0.753	0.909
1157	11	245.409	312.136	1.000	1.372	0.729	0.957
1158	10	552.000	311.300	1.000	1.327	0.753	0.909
1159	4	626.000	311.000	1.000	1.000	1.000	1.000
1160	6	996.000	311.500	1.000	1.500	0.667	1.000
1161	4	228.000	312.000	1.000	1.000	1.000	1.000
1162	16	664.625	312.000	0.508	4.394	0.228	0.914
1163	6	845.500	312.000	1.000	1.500	0.667	1.000
1164	8	27.000	314.000	1.000	2.000	0.500	1.000
1165	19	211.184	314.447	0.916	1.499	0.667	0.809
1166	12	265.250	313.917	0.539	3.962	0.252	0.667
1167	2	687.000	312.500	1.000	2.000	0.500	1.000
1168	2	757.000	312.500	1.000	2.000	0.500	1.000
1169	8	915.625	313.375	1.000	1.229	0.814	0.941
1170	1	11.500	313.500	1.000	1.000	1.000	1.000
1171	6	63.500	314.000	1.000	1.500	0.667	1.000
1172	4	301.000	314.000	1.000	1.000	1.000	1.000
1173	1	537.500	313.500	1.000	1.000	1.000	1.000
1174	10	591.000	314.500	1.000	1.551	0.645	0.909
1175	16	600.500	314.875	1.000	1.262	0.792	0.889
1176	9	642.944	314.611	1.000	1.817	0.550	0.857
1177	4	502.000	315.000	1.000	1.000	1.000	1.000
1178	10	766.000	315.300	1.000	1.327	0.753	0.909
1179	4	782.000	315.000	1.000	1.000	1.000	1.000
1180	2	192.000	315.500	1.000	2.000	0.500	1.000
1181	6	511.000	316.500	1.000	1.500	0.667	1.000
1182	6	254.500	317.000	1.000	1.500	0.667	1.000
1183	14	713.857	318.214	1.000	1.239	0.807	0.933
1184	7	807.786	318.500	1.000	1.069	0.936	0.875
1185	6	415.000	319.500	1.000	1.500	0.667	1.000
1186	1	690.500	318.500	1.000	1.000	1.000	1.000
1187	1	876.500	318.500	1.000	1.000	1.000	1.000
1188	4	120.000	320.000	1.000	1.000	1.000	1.000
1189	4	375.000	320.000	1.000	1.000	1.000	1.000
1190	8	545.625	320.625	1.000	1.229	0.814	0.941
1191	6	558.500	320.000	1.000	1.500	0.667	1.000
1192	6	729.000	320.500	1.000	1.500	0.667	1.000
1193	1	886.500	319.500	1.000	1.000	1.000	1.000
1194	1	894.500	319.500	1.000	1.000	1.000	1.000
1195	11	18.136	321.409	1.000	1.372	0.729	0.957
1196	17	82.794	322.971	0.911	1.856	0.539	0.850
1197	1	165.500	320.500	1.000	1.000	1.000	1.000
1198	4	449.000	321.000	1.000	1.000	1.000	1.000
1199	1	1005.500	320.500	1.000	1.000	1.000	1.000
1200	12	147.000	323.000	1.000	1.000	1.000	0.857
1201	4	540.000	322.000	1.000	1.000	1.000	1.000
1202	8	655.375	322.375	1.000	1.229	0.814	0.941
1203	1	680.500	321.500	1.000	1.000	1.000	1.000
1204	1	68.500	322.500	1.000	1.000	1.000	1.000
1205	6	211.000	323.500	1.000	1.500	0.667	1.000
1206	4	231.000	323.000	1.000	1.000	1.000	1.000
1207	1	435.500	322.500	1.000	1.000	1.000	1.000
1208	6	525.500	323.000	1.000	1.500	0.667	1.000
1209	3	668.500	322.500	0.967	3.000	0.333	1.000
1210	13	263.962	325.115	1.000	1.450	0.690	0.897
1211	8	351.625	324.375	1.000	1.229	0.814	0.941
1212	8	585.000	324.000	1.000	2.000	0.500	1.000
1213	8	591.000	324.000	1.000	2.000	0.500	1.000
1214	8	128.625	325.375	1.000	1.229	0.814	0.941
1215	4	604.000	325.000	1.000	1.000	1.000	1.000
1216	10	636.800	325.300	1.000	1.559	0.641	0.909
1217	8	751.000	326.000	1.000	2.000	0.500	1.000
1218	8	762.375	325.375	1.000	1.229	0.814	0.941
1219	10	182.000	326.700	1.000	1.384	0.723	0.909
1220	4	425.000	326.000	1.000	1.000	1.000	1.000
1221	12	931.000	327.000	1.000	1.000	1.000	0.857
1222	12	156.000	328.000	1.000	1.000	1.000	0.857
1223	6	173.000	327.500	1.000	1.500	0.667	1.000
1224	2	202.500	327.000	1.000	2.000	0.500	1.000
1225	14	253.643	327.429	1.000	1.662	0.602	0.966
1226	4	304.000	327.000	1.000	1.000	1.000	1.000
1227	1	732.500	326.500	1.000	1.000	1.000	1.000
1228	1	907.500	326.500	1.000	1.000	1.000	1.000
1229	8	110.375	328.375	1.000	1.229	0.814	0.941
1230	6	369.500	328.000	1.000	1.500	0.667	1.000
1231	4	517.000	328.000	1.000	1.000	1.000	1.000
1232	9	542.500	329.500	1.000	1.000	1.000	1.000
1233	7	557.500	329.500	1.000	1.596	0.626	0.875
1234	4	853.000	329.000	1.000	1.000	1.000	1.000
1235	11	292.591	330.864	1.000	1.372	0.729	0.957
1236	13	504.962	331.115	1.000	1.450	0.690	0.897
1237	1	695.500	330.500	1.000	1.000	1.000	1.000
1238	2	803.000	330.500	1.000	2.000	0.500	1.000
1239	1	980.500	331.500	1.000	1.000	1.000	1.000
1240	18	145.611	334.611	1.000	1.532	0.653	0.878
1241	4	211.500	334.000	0.645	4.000	0.250	1.000
1242	11	247.227	334.136	0.853	2.498	0.400	0.815
1243	6	314.500	333.000	1.000	1.500	0.667	1.000
1244	1	356.500	332.500	1.000	1.000	1.000	1.000
1245	10	671.500	333.000	0.925	2.500	0.400	1.000
1246	1	1008.500	332.500	1.000	1.000	1.000	1.000
1247	1	165.500	333.500	1.000	1.000	1.000	1.000
1248	8	230.375	334.625	1.000	1.229	0.814	0.941
1249	3	582.500	333.500	0.967	3.000	0.333	1.000
1250	4	742.000	334.000	1.000	1.000	1.000	1.000
1251	6	919.500	334.667	1.000	1.809	0.553	0.800
1252	11	62.136	335.591	1.000	1.372	0.729	0.957
1253	11	81.864	335.409	1.000	1.372	0.729	0.957
1254	11	193.591	335.864	1.000	1.372	0.729	0.957
1255	1	302.500	334.500	1.000	1.000	1.000	1.000
1256	10	333.000	335.300	1.000	1.327	0.753	0.909
1257	8	471.375	335.625	1.000	1.229	0.814	0.941
1258	8	637.000	335.000	1.000	2.000	0.500	1.000
1259	1	684.500	334.500	1.000	1.000	1.000	1.000
1260	11	128.864	336.409	1.000	1.372	0.729	0.957
1261	2	861.500	336.000	1.000	2.000	0.500	1.000
1262	1	11.500	336.500	1.000	1.000	1.000	1.000
1263	19	174.553	337.711	0.879	1.703	0.587	0.905
1264	4	347.000	337.000	1.000	1.000	1.000	1.000
1265	6	359.500	337.000	1.000	1.500	0.667	1.000
1266	12	928.000	337.500	1.000	1.333	0.750	1.000
1267	11	91.409	339.136	1.000	1.372	0.729	0.957
1268	1	262.500	337.500	1.000	1.000	1.000	1.000
1269	4	516.000	338.000	1.000	1.000	1.000	1.000
1270	6	972.000	338.500	1.000	1.500	0.667	1.000
1271	18	137.722	341.111	0.965	1.704	0.587	0.878
1272	4	239.000	339.000	1.000	1.000	1.000	1.000
1273	6	538.500	339.000	1.000	1.500	0.667	1.000
1274	8	616.375	339.625	1.000	1.229	0.814	0.941
1275	1	707.500	339.500	1.000	1.000	1.000	1.000
1276	4	809.000	340.000	1.000	1.000	1.000	1.000
1277	10	604.000	341.500	1.000	1.551	0.645	0.909
1278	1	730.500	340.500	1.000	1.000	1.000	1.000
1279	7	766.500	341.500	1.000	1.596	0.626	0.875
1280	11	73.136	342.591	1.000	1.372	0.729	0.957
1281	8	648.375	342.625	1.000	1.229	0.814	0.941
1282	4	46.000	343.000	1.000	1.000	1.000	1.000
1283	1	277.500	342.500	1.000	1.000	1.000	1.000
1284	4	308.000	343.000	1.000	1.000	1.000	1.000
1285	6	443.500	343.000	1.000	1.500	0.667	1.000
1286	4	500.000	343.000	1.000	1.000	1.000	1.000
1287	5	799.900	343.300	1.000	1.553	0.644	0.909
1288	4	993.000	343.000	1.000	1.000	1.000	1.000
1289	9	101.500	344.500	1.000	1.000	1.000	1.000
1290	6	118.500	344.000	1.000	1.500	0.667	1.000
1291	2	182.000	343.500	1.000	2.000	0.500	1.000
1292	4	622.000	344.000	1.000	1.000	1.000	1.000
1293	14	639.357	345.071	0.587	3.523	0.284	0.718
1294	8	167.000	345.000	1.000	2.000	0.500	1.000
1295	4	382.000	345.000	1.000	1.000	1.000	1.000
1296	8	475.375	345.625	1.000	1.229	0.814	0.941
1297	5	230.700	345.900	1.000	1.553	0.644	0.909
1298	4	427.000	346.000	1.000	1.000	1.000	1.000
1299	4	748.000	346.000	1.000	1.000	1.000	1.000
1300	11	946.864	346.591	1.000	1.372	0.729	0.957
1301	2	791.500	347.000	1.000	2.000	0.500	1.000
1302	10	834.000	347.300	1.000	1.327	0.753	0.909
1303	8	902.000	348.000	1.000	2.000	0.500	1.000
1304	4	912.000	347.000	1.000	1.000	1.000	1.000
1305	1	920.500	346.500	1.000	1.000	1.000	1.000
1306	1	11.500	347.500	1.000	1.000	1.000	1.000
1307	6	110.000	348.500	1.000	1.500	0.667	1.000
1308	4	190.000	348.000	1.000	1.000	1.000	1.000
1309	14	206.000	349.214	1.000	1.125	0.889	0.933
1310	4	724.000	348.000	1.000	1.000	1.000	1.000
1311	1	452.500	348.500	1.000	1.000	1.000	1.000
1312	2	863.500	349.000	1.000	2.000	0.500	1.000
1313	6	175.500	350.000	1.000	1.500	0.667	1.000
1314	4	345.000	350.000	1.000	1.000	1.000	1.000
1315	19	54.553	352.342	1.000	1.009	0.991	0.864
1316	6	142.000	352.500	1.000	1.500	0.667	1.000
1317	4	333.000	352.000	1.000	1.000	1.000	1.000
1318	4	608.000	352.000	1.000	1.000	1.000	1.000
1319	4	992.000	352.000	1.000	1.000	1.000	1.000
1320	8	121.375	353.375	1.000	1.229	0.814	0.941
1321	4	462.000	353.000	1.000	1.000	1.000	1.000
1322	4	672.000	353.000	1.000	1.000	1.000	1.000
1323	13	184.885	355.115	1.000	1.159	0.863	0.897
1324	5	644.700	354.100	1.000	1.553	0.644	0.909
1325	11	66.045	356.136	0.976	1.851	0.540	0.846
1326	1	399.500	354.500	1.000	1.000	1.000	1.000
1327	17	470.912	356.618	1.000	1.263	0.792	0.919
1328	8	636.625	355.375	1.000	1.229	0.814	0.941
1329	2	83.500	357.000	1.000	2.000	0.500	1.000
1330	1	590.500	356.500	1.000	1.000	1.000	1.000
1331	1	810.500	356.500	1.000	1.000	1.000	1.000
1332	4	130.000	358.000	1.000	1.000	1.000	1.000
1333	4	279.000	358.000	1.000	1.000	1.000	1.000
1334	9	880.500	358.500	1.000	1.000	1.000	1.000
1335	1	940.500	357.500	1.000	1.000	1.000	1.000
1336	4	197.000	359.000	1.000	1.000	1.000	1.000
1337	15	206.767	360.433	1.000	1.435	0.697	0.882
1338	1	451.500	358.500	1.000	1.000	1.000	1.000
1339	11	902.409	359.864	1.000	1.372	0.729	0.957
1340	6	45.000	360.500	1.000	1.500	0.667	1.000
1341	4	735.000	360.000	1.000	1.000	1.000	1.000
1342	1	863.500	359.500	1.000	1.000	1.000	1.000
1343	17	964.559	361.088	1.000	1.497	0.668	0.919
1344	4	432.000	361.000	1.000	1.000	1.000	1.000
1345	2	604.500	361.000	1.000	2.000	0.500	1.000
1346	4	869.000	361.000	1.000	1.000	1.000	1.000
1347	1	949.500	360.500	1.000	1.000	1.000	1.000
1348	8	142.625	362.625	1.000	1.229	0.814	0.941
1349	6	190.500	362.000	1.000	1.500	0.667	1.000
1350	14	91.000	364.000	1.000	1.319	0.758	0.933
1351	12	310.583	363.417	0.967	1.939	0.516	0.889
1352	10	821.500	364.000	1.000	1.551	0.645	0.909
1353	4	171.000	364.000	1.000	1.000	1.000	1.000
1354	5	745.300	364.100	1.000	1.553	0.644	0.909
1355	12	121.000	365.000	0.809	3.000	0.333	1.000
1356	9	331.500	365.500	1.000	1.000	1.000	1.000
1357	10	460.200	365.700	1.000	1.559	0.641	0.909
1358	4	523.000	365.000	1.000	1.000	1.000	1.000
1359	8	843.375	365.375	1.000	1.229	0.814	0.941
1360	11	77.136	366.409	1.000	1.372	0.729	0.957
1361	4	454.000	366.000	1.000	1.000	1.000	1.000
1362	2	615.500	366.000	1.000	2.000	0.500	1.000
1363	8	771.625	366.625	1.000	1.229	0.814	0.941
1364	1	808.500	365.500	1.000	1.000	1.000	1.000
1365	10	973.500	367.000	1.000	1.551	0.645	0.909
1366	4	53.000	367.000	1.000	1.000	1.000	1.000
1367	1	104.500	366.500	1.000	1.000	1.000	1.000
1368	6	151.500	368.000	1.000	1.500	0.667	1.000
1369	4	215.000	368.000	1.000	1.000	1.000	1.000
1370	6	762.500	368.000	1.000	1.500	0.667	1.000
1371	1	134.500	368.500	1.000	1.000	1.000	1.000
1372	8	198.625	369.625	1.000	1.229	0.814	0.941
1373	1	300.500	368.500	1.000	1.000	1.000	1.000
1374	4	736.000	369.000	1.000	1.000	1.000	1.000
1375	1	879.500	368.500	1.000	1.000	1.000	1.000
1376	1	999.500	368.500	1.000	1.000	1.000	1.000
1377	4	227.000	370.000	1.000	1.000	1.000	1.000
1378	6	591.500	370.000	1.000	1.500	0.667	1.000
1379	4	793.000	370.000	1.000	1.000	1.000	1.000
1380	8	159.375	371.625	1.000	1.229	0.814	0.941
1381	4	322.000	371.000	1.000	1.000	1.000	1.000
1382	6	473.500	371.000	1.000	1.500	0.667	1.000
1383	6	189.000	372.500	1.000	1.500	0.667	1.000
1384	4	516.000	372.000	1.000	1.000	1.000	1.000
1385	4	925.000	372.000	1.000	1.000	1.000	1.000
1386	4	38.000	373.000	1.000	1.000	1.000	1.000
1387	14	141.357	373.571	1.000	1.662	0.602	0.966
1388	6	543.000	373.500	1.000	1.500	0.667	1.000
1389	1	553.500	372.500	1.000	1.000	1.000	1.000
1390	4	752.000	373.000	1.000	1.000	1.000	1.000
1391	1	896.500	372.500	1.000	1.000	1.000	1.000
1392	11	99.045	374.864	0.976	1.851	0.540	0.846
1393	4	127.000	374.000	1.000	1.000	1.000	1.000
1394	4	207.000	374.000	1.000	1.000	1.000	1.000
1395	5	561.700	373.900	1.000	1.553	0.644	0.909
1396	1	620.500	373.500	1.000	1.000	1.000	1.000
1397	4	775.000	374.000	1.000	1.000	1.000	1.000
1398	8	839.000	374.000	1.000	2.000	0.500	1.000
1399	1	1013.500	373.500	1.000	1.000	1.000	1.000
1400	9	238.500	375.500	1.000	1.000	1.000	1.000
1401	5	930.300	375.100	1.000	1.553	0.644	0.909
1402	4	966.000	375.000	1.000	1.000	1.000	1.000
1403	2	169.500	376.000	1.000	2.000	0.500	1.000
1404	16	439.188	377.562	1.000	1.392	0.718	0.889
1405	17	460.382	376.912	1.000	1.263	0.792	0.919
1406	11	582.591	377.227	0.887	1.892	0.528	0.880
1407	2	819.000	375.500	1.000	2.000	0.500	1.000
1408	4	861.000	376.000	1.000	1.000	1.000	1.000
1409	2	884.500	376.000	1.000	2.000	0.500	1.000
1410	4	76.000	377.000	1.000	1.000	1.000	1.000
1411	10	418.000	377.500	1.000	1.551	0.645	0.909
1412	4	486.000	377.000	1.000	1.000	1.000	1.000
1413	10	740.200	377.700	1.000	1.559	0.641	0.909
1414	4	954.000	377.000	1.000	1.000	1.000	1.000
1415	15	51.767	379.567	1.000	1.435	0.697	0.882
1416	2	104.500	378.000	1.000	2.000	0.500	1.000
1417	3	247.500	378.500	0.809	3.000	0.333	1.000
1418	11	335.318	379.591	0.887	2.173	0.460	0.846
1419	4	725.000	378.000	1.000	1.000	1.000	1.000
1420	10	1002.000	378.700	1.000	1.384	0.723	0.909
1421	4	153.000	379.000	1.000	1.000	1.000	1.000
1422	1	399.500	378.500	1.000	1.000	1.000	1.000
1423	6	651.000	379.500	1.000	1.500	0.667	1.000
1424	4	762.000	379.000	1.000	1.000	1.000	1.000
1425	4	231.000	380.000	1.000	1.000	1.000	1.000
1426	4	385.000	380.000	1.000	1.000	1.000	1.000
1427	9	29.500	381.500	1.000	1.000	1.000	1.000
1428	1	66.500	380.500	1.000	1.000	1.000	1.000
1429	12	448.833	382.167	1.000	1.651	0.606	0.889
1430	8	550.375	381.625	1.000	1.229	0.814	0.941
1431	8	899.375	381.625	1.000	1.229	0.814	0.941
1432	9	162.500	382.500	1.000	1.000	1.000	1.000
1433	17	427.912	383.382	1.000	1.263	0.792	0.919
1434	1	474.500	381.500	1.000	1.000	1.000	1.000
1435	1	714.500	381.500	1.000	1.000	1.000	1.000
1436	4	17.000	383.000	1.000	1.000	1.000	1.000
1437	8	190.375	383.375	1.000	1.229	0.814	0.941
1438	14	777.500	383.643	0.775	2.039	0.491	0.875
1439	4	1013.000	383.000	1.000	1.000	1.000	1.000
1440	6	326.500	384.000	1.000	1.500	0.667	1.000
1441	2	596.000	383.500	1.000	2.000	0.500	1.000
1442	2	750.000	383.500	1.000	2.000	0.500	1.000
1443	8	921.375	384.375	1.000	1.229	0.814	0.941
1444	4	408.000	385.000	1.000	1.000	1.000	1.000
1445	18	199.167	387.333	0.996	1.372	0.729	0.947
1446	4	290.000	386.000	1.000	1.000	1.000	1.000
1447	18	436.722	387.444	1.000	1.094	0.914	0.857
1448	1	574.500	385.500	1.000	1.000	1.000	1.000
1449	1	888.500	385.500	1.000	1.000	1.000	1.000
1450	13	102.885	387.885	1.000	1.159	0.863	0.897
1451	15	124.567	387.900	1.000	1.295	0.772	0.857
1452	1	220.500	386.500	1.000	1.000	1.000	1.000
1453	14	397.000	388.000	1.000	1.319	0.758	0.933
1454	16	416.312	388.688	0.927	2.107	0.475	0.865
1455	1	657.500	386.500	1.000	1.000	1.000	1.000
1456	1	679.500	386.500	1.000	1.000	1.000	1.000
1457	10	736.800	388.700	1.000	1.559	0.641	0.909
1458	15	763.167	388.367	0.439	4.280	0.234	0.638
1459	4	861.000	388.000	1.000	1.000	1.000	1.000
1460	11	136.591	390.136	1.000	1.372	0.729	0.957
1461	4	640.000	389.000	1.000	1.000	1.000	1.000
1462	6	154.000	390.500	1.000	1.500	0.667	1.000
1463	12	228.500	391.000	0.851	2.393	0.418	0.800
1464	11	384.955	391.409	0.715	3.246	0.308	0.759
1465	12	554.000	391.500	1.000	1.333	0.750	1.000
1466	4	582.000	391.000	1.000	1.000	1.000	1.000
1467	2	875.500	391.000	1.000	2.000	0.500	1.000
1468	4	899.000	391.000	1.000	1.000	1.000	1.000
1469	4	281.000	392.000	1.000	1.000	1.000	1.000
1470	8	425.000	392.000	1.000	2.000	0.500	1.000
1471	4	916.000	392.000	1.000	1.000	1.000	1.000
1472	8	306.000	393.000	1.000	2.000	0.500	1.000
1473	1	522.500	392.500	1.000	1.000	1.000	1.000
1474	8	773.625	393.625	1.000	1.229	0.814	0.941
1475	3	890.500	392.500	0.967	3.000	0.333	1.000
1476	2	22.500	394.000	1.000	2.000	0.500	1.000
