 	Area	XM	YM	Circ.	AR	Round	Solidity
498	2	568.000	171.500	1.000	2.000	0.500	1.000
499	1	791.500	171.500	1.000	1.000	1.000	1.000
500	4	95.000	173.000	1.000	1.000	1.000	1.000
501	11	114.136	173.591	1.000	1.372	0.729	0.957
502	2	686.500	173.000	1.000	2.000	0.500	1.000
503	17	56.853	174.441	0.941	1.977	0.506	0.971
504	4	445.000	174.000	1.000	1.000	1.000	1.000
505	8	76.375	175.375	1.000	1.229	0.814	0.941
506	10	196.500	176.000	1.000	1.551	0.645	0.909
507	10	178.300	177.000	1.000	1.327	0.753	0.909
508	4	801.000	176.000	1.000	1.000	1.000	1.000
509	1	893.500	175.500	1.000	1.000	1.000	1.000
510	14	140.000	178.000	1.000	1.319	0.758	0.933
511	9	159.500	177.500	1.000	1.000	1.000	1.000
512	4	813.000	177.000	1.000	1.000	1.000	1.000
513	12	299.000	178.500	1.000	1.333	0.750	1.000
514	2	15.000	178.500	1.000	2.000	0.500	1.000
515	4	122.000	179.000	1.000	1.000	1.000	1.000
516	14	420.143	179.214	0.838	2.223	0.450	0.875
517	17	84.265	181.559	1.000	1.336	0.749	0.919
518	6	103.000	180.500	1.000	1.500	0.667	1.000
519	14	386.000	181.214	1.000	1.125	0.889	0.933
520	4	792.000	180.000	1.000	1.000	1.000	1.000
521	4	66.000	181.000	1.000	1.000	1.000	1.000
522	2	152.500	181.000	1.000	2.000	0.500	1.000
523	1	225.500	180.500	1.000	1.000	1.000	1.000
524	4	576.000	181.000	1.000	1.000	1.000	1.000
525	4	742.000	181.000	1.000	1.000	1.000	1.000
526	6	186.500	182.000	1.000	1.500	0.667	1.000
527	4	369.000	182.000	1.000	1.000	1.000	1.000
528	6	430.500	182.000	1.000	1.500	0.667	1.000
529	8	775.625	182.375	1.000	1.229	0.814	0.941
530	9	885.500	182.500	1.000	1.000	1.000	1.000
531	14	27.643	183.571	1.000	1.662	0.602	0.966
532	8	441.375	183.625	1.000	1.229	0.814	0.941
533	6	168.500	184.000	1.000	1.500	0.667	1.000
534	1	692.500	183.500	1.000	1.000	1.000	1.000
535	13	197.500	185.654	1.000	1.622	0.617	0.929
536	4	464.000	185.000	1.000	1.000	1.000	1.000
537	8	895.625	185.625	1.000	1.229	0.814	0.941
538	1	456.500	185.500	1.000	1.000	1.000	1.000
539	8	74.375	187.375	1.000	1.229	0.814	0.941
540	1	235.500	186.500	1.000	1.000	1.000	1.000
541	6	361.500	187.000	1.000	1.500	0.667	1.000
542	1	412.500	186.500	1.000	1.000	1.000	1.000
543	1	608.500	186.500	1.000	1.000	1.000	1.000
544	8	148.375	188.375	1.000	1.229	0.814	0.941
545	8	350.625	188.375	1.000	1.229	0.814	0.941
546	1	178.500	188.500	1.000	1.000	1.000	1.000
547	8	238.375	189.625	1.000	1.229	0.814	0.941
548	6	421.500	189.000	1.000	1.500	0.667	1.000
549	4	433.000	189.000	1.000	1.000	1.000	1.000
550	10	636.000	189.500	1.000	1.551	0.645	0.909
551	1	852.500	188.500	1.000	1.000	1.000	1.000
552	5	120.900	190.100	0.674	1.727	0.579	0.714
553	1	138.500	189.500	1.000	1.000	1.000	1.000
554	1	504.500	189.500	1.000	1.000	1.000	1.000
555	1	571.500	189.500	1.000	1.000	1.000	1.000
556	6	744.000	190.500	1.000	1.500	0.667	1.000
557	15	84.367	191.900	1.000	1.530	0.654	0.857
558	4	303.000	191.000	1.000	1.000	1.000	1.000
559	6	64.500	192.000	1.000	1.500	0.667	1.000
560	4	225.000	192.000	1.000	1.000	1.000	1.000
561	13	371.500	193.115	0.922	2.125	0.471	0.839
562	9	708.500	192.500	1.000	1.000	1.000	1.000
563	6	786.500	192.000	1.000	1.500	0.667	1.000
564	4	960.000	192.000	1.000	1.000	1.000	1.000
565	3	95.500	193.500	0.809	3.000	0.333	1.000
566	4	448.000	193.000	1.000	1.000	1.000	1.000
567	1	730.500	192.500	1.000	1.000	1.000	1.000
568	6	886.500	193.000	1.000	1.500	0.667	1.000
569	12	24.000	195.167	1.000	1.281	0.781	0.857
570	6	187.500	194.000	1.000	1.500	0.667	1.000
571	4	311.000	194.000	1.000	1.000	1.000	1.000
572	14	456.643	194.571	1.000	1.662	0.602	0.966
573	10	479.800	194.700	1.000	1.559	0.641	0.909
574	13	615.115	194.731	1.000	1.093	0.915	0.897
575	4	626.000	194.000	1.000	1.000	1.000	1.000
576	1	687.500	193.500	1.000	1.000	1.000	1.000
577	13	131.885	195.885	1.000	1.159	0.863	0.897
578	6	274.000	195.500	1.000	1.500	0.667	1.000
579	7	488.786	194.929	1.000	1.936	0.517	0.933
580	6	672.500	195.000	1.000	1.500	0.667	1.000
581	8	1011.000	196.000	1.000	2.000	0.500	1.000
582	13	142.731	198.885	1.000	1.093	0.915	0.897
583	4	418.000	198.000	1.000	1.000	1.000	1.000
584	8	924.625	198.625	1.000	1.229	0.814	0.941
585	4	237.000	199.000	1.000	1.000	1.000	1.000
586	8	430.000	199.000	1.000	2.000	0.500	1.000
587	1	681.500	198.500	1.000	1.000	1.000	1.000
588	12	68.000	201.000	1.000	1.000	1.000	0.857
589	1	804.500	199.500	1.000	1.000	1.000	1.000
590	4	945.000	200.000	1.000	1.000	1.000	1.000
591	6	158.500	201.000	1.000	1.500	0.667	1.000
592	11	439.591	202.136	1.000	1.372	0.729	0.957
593	4	549.000	201.000	1.000	1.000	1.000	1.000
594	22	662.364	202.500	0.840	2.391	0.418	0.846
595	5	967.700	201.100	1.000	1.553	0.644	0.909
596	6	85.000	202.500	1.000	1.500	0.667	1.000
597	2	106.000	201.500	1.000	2.000	0.500	1.000
598	10	373.500	203.000	1.000	1.551	0.645	0.909
599	4	826.000	202.000	1.000	1.000	1.000	1.000
600	1	336.500	202.500	1.000	1.000	1.000	1.000
601	1	451.500	202.500	1.000	1.000	1.000	1.000
602	8	466.625	203.375	1.000	1.229	0.814	0.941
603	6	727.500	203.000	1.000	1.500	0.667	1.000
604	3	150.833	203.833	1.000	1.464	0.683	0.857
605	4	366.000	204.000	1.000	1.000	1.000	1.000
606	4	459.000	204.000	1.000	1.000	1.000	1.000
607	8	775.000	204.000	1.000	2.000	0.500	1.000
608	4	1003.000	204.000	1.000	1.000	1.000	1.000
609	9	187.500	205.500	1.000	1.000	1.000	1.000
610	4	525.000	205.000	1.000	1.000	1.000	1.000
611	6	642.500	205.000	1.000	1.500	0.667	1.000
612	15	133.500	206.500	1.000	1.667	0.600	1.000
613	1	327.500	205.500	1.000	1.000	1.000	1.000
614	6	358.000	206.500	1.000	1.500	0.667	1.000
615	4	383.000	206.000	1.000	1.000	1.000	1.000
616	14	391.214	207.000	1.000	1.020	0.981	0.933
617	11	272.864	208.045	0.976	1.851	0.540	0.846
618	28	425.714	207.643	0.616	3.037	0.329	0.836
619	1	734.500	206.500	1.000	1.000	1.000	1.000
620	15	198.233	209.567	1.000	1.435	0.697	0.882
621	1	57.500	208.500	1.000	1.000	1.000	1.000
622	1	292.500	208.500	1.000	1.000	1.000	1.000
623	4	318.000	209.000	1.000	1.000	1.000	1.000
624	1	652.500	208.500	1.000	1.000	1.000	1.000
625	4	857.000	209.000	1.000	1.000	1.000	1.000
626	8	177.625	210.625	1.000	1.229	0.814	0.941
627	1	209.500	209.500	1.000	1.000	1.000	1.000
628	8	257.625	210.375	1.000	1.229	0.814	0.941
629	8	405.375	211.625	1.000	1.229	0.814	0.941
630	15	470.433	212.233	1.000	1.435	0.697	0.882
631	1	792.500	210.500	1.000	1.000	1.000	1.000
632	12	105.583	212.417	0.967	1.939	0.516	0.889
633	6	446.500	212.000	1.000	1.500	0.667	1.000
634	10	452.500	212.000	0.925	2.500	0.400	1.000
635	10	66.300	214.000	1.000	1.327	0.753	0.909
636	11	166.500	213.500	0.976	2.219	0.451	0.846
637	4	303.000	214.000	1.000	1.000	1.000	1.000
638	8	542.375	214.375	1.000	1.229	0.814	0.941
639	1	628.500	213.500	1.000	1.000	1.000	1.000
640	4	663.000	214.000	1.000	1.000	1.000	1.000
641	6	954.500	214.000	1.000	1.500	0.667	1.000
642	12	50.000	215.500	1.000	1.333	0.750	1.000
643	4	338.000	215.000	1.000	1.000	1.000	1.000
644	10	417.500	215.000	0.925	2.500	0.400	1.000
645	11	526.864	215.591	1.000	1.372	0.729	0.957
646	2	708.500	215.000	1.000	2.000	0.500	1.000
647	1	24.500	215.500	1.000	1.000	1.000	1.000
648	6	149.500	216.000	1.000	1.500	0.667	1.000
649	17	600.853	216.559	0.941	1.977	0.506	0.971
650	12	95.000	217.500	1.000	1.333	0.750	1.000
651	4	327.000	217.000	1.000	1.000	1.000	1.000
652	4	389.000	217.000	1.000	1.000	1.000	1.000
653	10	434.000	217.500	1.000	1.551	0.645	0.909
654	4	135.000	218.000	1.000	1.000	1.000	1.000
655	6	217.500	218.000	1.000	1.500	0.667	1.000
656	1	690.500	217.500	1.000	1.000	1.000	1.000
657	5	766.700	218.100	1.000	1.553	0.644	0.909
658	13	457.115	220.115	1.000	1.159	0.863	0.897
659	15	895.900	219.433	0.898	2.148	0.466	0.909
660	1	272.500	219.500	1.000	1.000	1.000	1.000
661	6	399.500	220.000	1.000	1.500	0.667	1.000
662	15	474.100	221.100	1.000	1.137	0.880	0.968
663	14	159.357	221.929	0.911	1.883	0.531	0.848
664	11	179.864	221.591	1.000	1.372	0.729	0.957
665	11	515.591	222.136	1.000	1.372	0.729	0.957
666	2	1013.500	221.000	1.000	2.000	0.500	1.000
667	6	104.500	222.000	1.000	1.500	0.667	1.000
668	13	204.115	223.115	1.000	1.159	0.863	0.897
669	8	38.000	224.000	1.000	2.000	0.500	1.000
670	9	409.500	223.500	1.000	1.000	1.000	1.000
671	4	448.000	223.000	1.000	1.000	1.000	1.000
672	4	845.000	223.000	1.000	1.000	1.000	1.000
673	13	417.115	224.269	0.779	2.583	0.387	0.839
674	4	549.000	224.000	1.000	1.000	1.000	1.000
675	1	565.500	223.500	1.000	1.000	1.000	1.000
676	1	588.500	223.500	1.000	1.000	1.000	1.000
677	10	47.700	226.000	1.000	1.327	0.753	0.909
678	4	69.000	225.000	1.000	1.000	1.000	1.000
679	21	168.500	226.500	0.856	2.482	0.403	0.840
680	16	188.688	226.000	1.000	1.371	0.729	0.889
681	7	484.929	225.786	0.943	1.936	0.517	0.933
682	10	884.300	226.000	1.000	1.327	0.753	0.909
683	5	124.300	225.900	1.000	1.553	0.644	0.909
684	2	713.000	225.500	1.000	2.000	0.500	1.000
685	8	12.625	227.625	1.000	1.229	0.814	0.941
686	2	61.500	227.000	1.000	2.000	0.500	1.000
687	8	152.000	228.000	1.000	2.000	0.500	1.000
688	4	313.000	227.000	1.000	1.000	1.000	1.000
689	8	428.375	227.375	1.000	1.229	0.814	0.941
690	4	599.000	227.000	1.000	1.000	1.000	1.000
691	13	95.885	229.038	1.000	1.450	0.690	0.897
692	4	114.000	228.000	1.000	1.000	1.000	1.000
693	8	919.375	228.375	1.000	1.229	0.814	0.941
694	9	255.500	229.500	1.000	1.000	1.000	1.000
695	15	401.900	230.100	1.000	1.137	0.880	0.968
696	6	460.500	229.000	1.000	1.500	0.667	1.000
697	4	701.000	229.000	1.000	1.000	1.000	1.000
698	2	815.500	229.000	1.000	2.000	0.500	1.000
699	4	892.000	229.000	1.000	1.000	1.000	1.000
700	5	77.700	230.100	1.000	1.553	0.644	0.909
701	6	198.000	230.500	1.000	1.500	0.667	1.000
702	1	391.500	229.500	1.000	1.000	1.000	1.000
703	1	864.500	229.500	1.000	1.000	1.000	1.000
704	1	494.500	230.500	1.000	1.000	1.000	1.000
705	4	693.000	231.000	1.000	1.000	1.000	1.000
706	1	28.500	231.500	1.000	1.000	1.000	1.000
707	7	180.500	232.500	1.000	1.596	0.626	0.875
708	4	228.000	232.000	1.000	1.000	1.000	1.000
709	4	573.000	232.000	1.000	1.000	1.000	1.000
710	6	901.500	232.000	1.000	1.500	0.667	1.000
711	10	941.000	232.700	1.000	1.384	0.723	0.909
712	11	160.136	233.409	1.000	1.372	0.729	0.957
713	19	412.658	234.763	0.944	1.628	0.614	0.905
714	11	444.318	235.591	0.887	2.173	0.460	0.846
715	1	532.500	233.500	1.000	1.000	1.000	1.000
716	6	929.500	234.000	1.000	1.500	0.667	1.000
717	16	66.875	236.000	0.795	2.110	0.474	0.800
718	4	103.000	235.000	1.000	1.000	1.000	1.000
719	8	435.625	235.375	1.000	1.229	0.814	0.941
720	4	1005.000	235.000	1.000	1.000	1.000	1.000
721	14	189.000	237.000	1.000	1.319	0.758	0.933
722	13	169.731	237.885	1.000	1.093	0.915	0.897
723	5	276.100	237.300	1.000	1.553	0.644	0.909
724	2	133.500	238.000	1.000	2.000	0.500	1.000
725	4	478.000	239.000	1.000	1.000	1.000	1.000
726	4	504.000	239.000	1.000	1.000	1.000	1.000
727	4	34.000	240.000	1.000	1.000	1.000	1.000
728	8	701.375	240.375	1.000	1.229	0.814	0.941
729	10	75.800	241.300	1.000	1.559	0.641	0.909
730	1	95.500	240.500	1.000	1.000	1.000	1.000
731	10	199.000	241.700	1.000	1.384	0.723	0.909
732	4	325.000	241.000	1.000	1.000	1.000	1.000
733	4	697.000	241.000	1.000	1.000	1.000	1.000
734	8	21.625	242.375	1.000	1.229	0.814	0.941
735	4	56.000	242.000	1.000	1.000	1.000	1.000
736	14	11.429	244.357	1.000	1.662	0.602	0.966
737	14	180.643	243.429	1.000	1.662	0.602	0.966
738	4	263.000	243.000	1.000	1.000	1.000	1.000
739	17	420.912	244.206	1.000	1.276	0.784	0.919
740	6	105.500	244.000	1.000	1.500	0.667	1.000
741	4	429.500	244.000	1.000	2.031	0.492	0.800
742	6	437.500	244.000	1.000	1.500	0.667	1.000
743	9	487.500	244.500	1.000	1.000	1.000	1.000
744	16	530.500	244.875	1.000	1.262	0.792	0.889
745	1	688.500	243.500	1.000	1.000	1.000	1.000
746	1	899.500	243.500	1.000	1.000	1.000	1.000
747	7	142.500	245.500	1.000	1.596	0.626	0.875
748	11	228.591	246.136	1.000	1.372	0.729	0.957
749	10	272.500	246.000	1.000	1.551	0.645	0.909
750	4	125.000	246.000	1.000	1.000	1.000	1.000
751	2	446.500	246.000	1.000	2.000	0.500	1.000
752	8	971.500	246.250	0.588	3.759	0.266	0.800
753	4	997.000	246.000	1.000	1.000	1.000	1.000
754	10	330.500	248.000	1.000	1.551	0.645	0.909
755	19	398.500	248.868	0.853	2.215	0.451	0.844
756	13	509.962	248.115	1.000	1.450	0.690	0.897
757	1	541.500	246.500	1.000	1.000	1.000	1.000
758	6	906.500	247.000	1.000	1.500	0.667	1.000
759	4	68.000	248.000	1.000	1.000	1.000	1.000
760	5	170.300	248.100	1.000	1.553	0.644	0.909
761	21	411.738	249.595	0.690	2.507	0.399	0.737
762	1	497.500	247.500	1.000	1.000	1.000	1.000
763	16	642.500	248.875	1.000	1.262	0.792	0.889
764	4	933.000	248.000	1.000	1.000	1.000	1.000
765	15	96.633	250.033	0.976	1.759	0.569	0.882
766	4	210.000	249.000	1.000	1.000	1.000	1.000
767	4	473.000	249.000	1.000	1.000	1.000	1.000
768	13	116.038	250.885	1.000	1.450	0.690	0.897
769	18	133.389	250.556	0.895	2.403	0.416	0.923
770	8	151.375	250.375	1.000	1.229	0.814	0.941
771	17	59.265	252.559	1.000	1.336	0.749	0.919
772	4	159.000	251.000	1.000	1.000	1.000	1.000
773	8	277.625	251.375	1.000	1.229	0.814	0.941
774	1	588.500	250.500	1.000	1.000	1.000	1.000
775	4	220.000	252.000	1.000	1.000	1.000	1.000
776	7	431.500	252.500	1.000	1.596	0.626	0.875
777	7	455.500	252.500	1.000	1.596	0.626	0.875
778	6	13.333	253.167	0.809	2.237	0.447	0.857
779	6	17.500	253.000	1.000	1.500	0.667	1.000
780	8	181.375	253.625	1.000	1.229	0.814	0.941
781	1	200.500	252.500	1.000	1.000	1.000	1.000
782	8	377.000	254.000	1.000	2.000	0.500	1.000
783	1	872.500	252.500	1.000	1.000	1.000	1.000
784	4	962.000	253.000	1.000	1.000	1.000	1.000
785	12	244.000	255.667	0.781	2.867	0.349	0.800
786	15	301.500	255.500	1.000	1.667	0.600	1.000
787	4	723.000	255.000	1.000	1.000	1.000	1.000
788	6	732.000	255.500	1.000	1.500	0.667	1.000
789	8	85.625	256.625	1.000	1.229	0.814	0.941
790	16	105.188	256.688	0.958	1.519	0.658	0.914
791	4	528.000	256.000	1.000	1.000	1.000	1.000
792	13	709.885	256.885	1.000	1.159	0.863	0.897
793	4	210.000	257.000	1.000	1.000	1.000	1.000
794	6	229.500	257.000	1.000	1.500	0.667	1.000
795	2	257.500	257.000	1.000	2.000	0.500	1.000
796	1	481.500	256.500	1.000	1.000	1.000	1.000
797	2	565.500	257.000	1.000	2.000	0.500	1.000
798	11	998.591	257.682	0.887	2.173	0.460	0.846
799	9	68.944	258.389	1.000	1.817	0.550	0.857
800	13	172.115	259.500	0.922	2.125	0.471	0.839
801	4	191.000	258.000	1.000	1.000	1.000	1.000
802	5	335.300	257.900	1.000	1.553	0.644	0.909
803	10	465.600	258.900	0.776	2.791	0.358	0.690
804	4	130.000	259.000	1.000	1.000	1.000	1.000
805	17	407.206	260.206	1.000	1.389	0.720	0.944
806	4	576.000	259.000	1.000	1.000	1.000	1.000
807	12	937.667	259.583	0.967	1.579	0.633	0.889
808	16	47.688	261.125	1.000	1.568	0.638	0.914
809	8	154.625	260.375	1.000	1.229	0.814	0.941
810	13	284.885	260.885	1.000	1.159	0.863	0.897
811	4	417.000	260.000	1.000	1.000	1.000	1.000
812	1	536.500	259.500	1.000	1.000	1.000	1.000
813	6	785.500	260.000	1.000	1.500	0.667	1.000
814	12	36.583	261.417	0.967	1.939	0.516	0.889
815	12	95.417	261.750	1.000	1.756	0.570	0.889
816	4	324.000	261.000	1.000	1.000	1.000	1.000
817	17	432.441	262.088	1.000	1.497	0.668	0.919
818	8	446.375	261.625	1.000	1.229	0.814	0.941
819	8	616.375	261.375	1.000	1.229	0.814	0.941
820	12	874.000	262.000	1.000	1.627	0.615	0.857
821	4	219.000	262.000	1.000	1.000	1.000	1.000
822	7	292.500	262.500	1.000	1.596	0.626	0.875
823	4	387.000	262.000	1.000	1.000	1.000	1.000
824	14	898.357	263.143	0.993	1.950	0.513	0.848
825	1	1013.500	261.500	1.000	1.000	1.000	1.000
826	8	77.625	263.375	1.000	1.229	0.814	0.941
827	4	200.000	263.000	1.000	1.000	1.000	1.000
828	8	375.375	263.375	1.000	1.229	0.814	0.941
829	15	399.033	264.900	0.804	2.468	0.405	0.811
830	10	688.700	264.000	1.000	1.327	0.753	0.909
831	10	57.500	265.000	1.000	1.551	0.645	0.909
832	10	162.500	265.000	1.000	1.551	0.645	0.909
833	4	181.000	264.000	1.000	1.000	1.000	1.000
834	2	518.500	264.000	1.000	2.000	0.500	1.000
835	1	306.500	264.500	1.000	1.000	1.000	1.000
836	6	341.000	265.500	1.000	1.500	0.667	1.000
837	10	604.700	265.800	1.000	1.559	0.641	0.909
838	5	711.900	265.700	1.000	1.553	0.644	0.909
839	6	143.500	266.000	1.000	1.500	0.667	1.000
840	15	350.500	267.500	1.000	1.667	0.600	1.000
841	16	864.188	267.312	1.000	1.292	0.774	0.889
842	9	124.500	267.500	1.000	1.000	1.000	1.000
843	15	210.233	268.433	1.000	1.435	0.697	0.882
844	2	227.000	266.500	1.000	2.000	0.500	1.000
845	2	495.000	266.500	1.000	2.000	0.500	1.000
846	6	699.500	267.000	1.000	1.500	0.667	1.000
847	6	909.500	267.000	1.000	1.500	0.667	1.000
848	8	927.625	267.375	1.000	1.229	0.814	0.941
849	1	267.500	267.500	1.000	1.000	1.000	1.000
850	4	422.000	268.000	1.000	1.000	1.000	1.000
851	1	757.500	267.500	1.000	1.000	1.000	1.000
852	9	316.500	269.500	1.000	1.000	1.000	1.000
853	4	977.000	269.000	1.000	1.000	1.000	1.000
854	6	997.500	269.000	1.000	1.500	0.667	1.000
855	8	32.375	270.625	1.000	1.229	0.814	0.941
856	11	192.864	270.591	1.000	1.372	0.729	0.957
857	4	286.000	270.000	1.000	1.000	1.000	1.000
858	4	411.000	270.000	1.000	1.000	1.000	1.000
859	5	442.900	270.700	1.000	1.553	0.644	0.909
860	4	818.000	270.000	1.000	1.000	1.000	1.000
861	4	882.000	270.000	1.000	1.000	1.000	1.000
862	8	890.625	270.375	1.000	1.229	0.814	0.941
863	9	933.500	270.500	1.000	1.000	1.000	1.000
864	6	172.500	271.000	1.000	1.500	0.667	1.000
865	13	391.885	272.038	1.000	1.450	0.690	0.897
866	13	918.885	272.115	1.000	1.159	0.863	0.897
867	11	116.591	272.864	1.000	1.372	0.729	0.957
868	7	627.929	272.786	0.943	1.936	0.517	0.933
869	1	638.500	271.500	1.000	1.000	1.000	1.000
870	1	657.500	271.500	1.000	1.000	1.000	1.000
871	10	786.000	272.300	1.000	1.327	0.753	0.909
872	13	219.885	274.115	1.000	1.159	0.863	0.897
873	10	367.700	274.000	1.000	1.327	0.753	0.909
874	8	44.375	274.625	1.000	1.229	0.814	0.941
875	10	60.800	274.300	1.000	1.559	0.641	0.909
876	12	79.000	274.500	1.000	1.333	0.750	1.000
877	7	260.929	273.786	0.647	2.982	0.335	0.824
878	9	274.500	274.500	1.000	1.000	1.000	1.000
879	2	901.500	274.000	1.000	2.000	0.500	1.000
880	6	161.500	275.000	1.000	1.500	0.667	1.000
881	4	200.000	275.000	1.000	1.000	1.000	1.000
882	8	23.625	276.625	1.000	1.229	0.814	0.941
883	12	307.500	277.000	1.000	1.333	0.750	1.000
884	4	105.000	277.000	1.000	1.000	1.000	1.000
885	1	144.500	276.500	1.000	1.000	1.000	1.000
886	8	282.375	277.625	1.000	1.229	0.814	0.941
887	4	291.000	277.000	1.000	1.000	1.000	1.000
888	1	643.500	276.500	1.000	1.000	1.000	1.000
889	4	229.000	278.000	1.000	1.000	1.000	1.000
890	8	376.625	278.375	1.000	1.229	0.814	0.941
891	9	192.500	279.500	1.000	1.000	1.000	1.000
892	13	172.115	280.962	1.000	1.450	0.690	0.897
893	1	435.500	279.500	1.000	1.000	1.000	1.000
894	1	129.500	280.500	1.000	1.000	1.000	1.000
895	4	265.000	281.000	1.000	1.000	1.000	1.000
896	9	389.389	282.056	1.000	1.817	0.550	0.857
897	4	487.000	281.000	1.000	1.000	1.000	1.000
898	1	52.500	281.500	1.000	1.000	1.000	1.000
899	10	116.800	282.700	1.000	1.559	0.641	0.909
900	5	362.300	282.100	1.000	1.553	0.644	0.909
901	13	574.115	283.115	1.000	1.159	0.863	0.897
902	6	596.000	282.500	1.000	1.500	0.667	1.000
903	2	885.500	282.000	1.000	2.000	0.500	1.000
904	4	934.000	282.000	1.000	1.000	1.000	1.000
905	6	273.000	283.500	1.000	1.500	0.667	1.000
906	1	656.500	282.500	1.000	1.000	1.000	1.000
907	6	985.500	283.000	1.000	1.500	0.667	1.000
908	13	28.885	285.115	1.000	1.159	0.863	0.897
909	7	40.500	284.500	1.000	1.596	0.626	0.875
910	16	201.438	285.188	1.000	1.392	0.718	0.889
911	1	262.500	283.500	1.000	1.000	1.000	1.000
912	1	813.500	283.500	1.000	1.000	1.000	1.000
913	6	971.500	284.000	1.000	1.500	0.667	1.000
914	17	78.559	285.735	1.000	1.336	0.749	0.919
915	17	183.088	286.382	1.000	1.263	0.792	0.919
916	1	351.500	284.500	1.000	1.000	1.000	1.000
917	4	453.000	285.000	1.000	1.000	1.000	1.000
918	8	538.000	285.000	1.000	2.000	0.500	1.000
919	13	861.115	285.885	1.000	1.159	0.863	0.897
920	14	164.643	287.071	0.993	1.883	0.531	0.848
921	6	339.500	286.000	1.000	1.500	0.667	1.000
922	4	371.000	286.000	1.000	1.000	1.000	1.000
923	4	382.000	286.000	1.000	1.000	1.000	1.000
924	6	644.000	286.500	1.000	1.500	0.667	1.000
925	4	921.000	286.000	1.000	1.000	1.000	1.000
926	6	281.000	287.500	1.000	1.500	0.667	1.000
927	6	626.000	287.500	1.000	1.500	0.667	1.000
928	4	519.000	288.000	1.000	1.000	1.000	1.000
929	6	693.500	288.000	1.000	1.500	0.667	1.000
930	2	961.500	288.000	1.000	2.000	0.500	1.000
931	4	105.000	289.000	1.000	1.000	1.000	1.000
932	6	127.000	289.500	1.000	1.500	0.667	1.000
933	4	411.000	289.000	1.000	1.000	1.000	1.000
934	4	848.000	289.000	1.000	1.000	1.000	1.000
935	11	562.955	291.136	0.976	1.851	0.540	0.846
936	5	192.100	291.300	1.000	1.553	0.644	0.909
937	4	211.000	291.000	1.000	1.000	1.000	1.000
938	8	504.000	291.000	1.000	2.000	0.500	1.000
939	4	702.000	291.000	1.000	1.000	1.000	1.000
940	4	906.000	291.000	1.000	1.000	1.000	1.000
941	11	51.591	292.864	1.000	1.372	0.729	0.957
942	8	575.625	292.375	1.000	1.229	0.814	0.941
943	4	585.000	292.000	1.000	1.000	1.000	1.000
944	4	595.000	292.000	1.000	1.000	1.000	1.000
945	8	33.625	293.375	1.000	1.229	0.814	0.941
946	1	89.500	292.500	1.000	1.000	1.000	1.000
947	4	174.000	293.000	1.000	1.000	1.000	1.000
948	6	237.000	293.500	1.000	1.500	0.667	1.000
949	4	672.000	293.000	1.000	1.000	1.000	1.000
950	4	829.000	293.000	1.000	1.000	1.000	1.000
951	1	836.500	292.500	1.000	1.000	1.000	1.000
952	14	17.000	295.000	1.000	1.319	0.758	0.933
953	8	356.625	294.375	1.000	1.229	0.814	0.941
954	8	462.625	294.375	1.000	1.229	0.814	0.941
955	12	532.500	295.333	0.967	1.631	0.613	0.889
956	13	746.577	294.962	0.922	2.066	0.484	0.812
957	1	964.500	293.500	1.000	1.000	1.000	1.000
958	4	136.000	295.000	1.000	1.000	1.000	1.000
959	6	365.500	295.000	1.000	1.500	0.667	1.000
960	4	376.000	295.000	1.000	1.000	1.000	1.000
961	10	397.300	296.000	1.000	1.327	0.753	0.909
962	1	447.500	294.500	1.000	1.000	1.000	1.000
963	8	636.375	295.625	1.000	1.229	0.814	0.941
964	19	80.500	296.921	0.853	2.170	0.461	0.809
965	8	201.375	296.375	1.000	1.229	0.814	0.941
966	13	386.885	297.269	1.000	1.093	0.915	0.897
967	1	493.500	295.500	1.000	1.000	1.000	1.000
968	8	687.375	296.625	1.000	1.229	0.814	0.941
969	9	864.944	296.389	1.000	1.817	0.550	0.857
970	13	484.038	297.577	0.779	2.621	0.381	0.839
971	12	124.167	298.833	1.000	1.651	0.606	0.889
972	15	183.100	298.900	1.000	1.137	0.880	0.968
973	4	246.000	298.000	1.000	1.000	1.000	1.000
974	10	615.500	299.000	0.925	2.500	0.400	1.000
975	8	42.375	300.625	1.000	1.229	0.814	0.941
976	10	542.800	301.100	0.887	1.976	0.506	0.800
977	6	558.500	300.000	1.000	1.500	0.667	1.000
978	10	648.000	300.700	1.000	1.384	0.723	0.909
979	8	597.625	301.625	1.000	1.229	0.814	0.941
980	4	704.000	301.000	1.000	1.000	1.000	1.000
981	4	253.000	302.000	1.000	1.000	1.000	1.000
982	1	414.500	301.500	1.000	1.000	1.000	1.000
983	8	579.375	302.625	1.000	1.229	0.814	0.941
984	1	768.500	301.500	1.000	1.000	1.000	1.000
985	2	69.000	302.500	1.000	2.000	0.500	1.000
986	8	155.000	304.000	1.000	2.000	0.500	1.000
987	4	194.000	303.000	1.000	1.000	1.000	1.000
988	4	213.000	303.000	1.000	1.000	1.000	1.000
989	4	588.000	303.000	1.000	1.000	1.000	1.000
990	3	677.500	302.500	0.967	3.000	0.333	1.000
991	11	740.318	304.409	0.715	2.448	0.409	0.733
992	8	754.000	303.000	1.000	2.000	0.500	1.000
993	4	137.000	304.000	1.000	1.000	1.000	1.000
994	1	230.500	303.500	1.000	1.000	1.000	1.000
995	1	502.500	303.500	1.000	1.000	1.000	1.000
